,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
YOA_2024,623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-28,350","-16,466","-2,903","-24,174","-26,134","-7,074","-162,585","-21,724","-64,383","-123,844","-59,005","-86,883"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,Gross Net Premium,"-52,398",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,External Brokerage,"20,377",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,Gross Gross Premium,"-72,775",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,Gross Net Premium,"-16,002",0,0,0,"-4,772","-3,060",0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,External Brokerage,"6,223",0,0,0,"1,856","1,190",0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,Gross Gross Premium,"-22,225",0,0,0,"-6,628","-4,250",0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,CAD,Gross Net Premium,"-76,494",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,CAD,External Brokerage,"29,748",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,CAD,Gross Gross Premium,"-106,242",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,Gross Net Premium,0,0,0,"-5,821",0,0,0,0,-160,-397,-319,-742
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,External Brokerage,0,0,0,"2,264",0,0,0,0,62,155,124,288
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,Gross Gross Premium,0,0,0,"-8,085",0,0,0,0,-222,-552,-442,"-1,030"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,Gross Net Premium,"-3,252","-2,364","-5,852","-14,464","-6,039","-7,382","-8,830",-6,-941,"-12,204","-2,587","-9,944"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,External Brokerage,714,519,"1,285","3,175","1,326","1,621","1,938",1,206,"2,679",568,"2,183"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,Gross Gross Premium,"-3,966","-2,883","-7,137","-17,639","-7,365","-9,003","-10,769",-7,"-1,147","-14,883","-3,155","-12,127"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Net Premium,"-5,131",-843,0,"-5,641","-2,680",0,"-1,684",0,"-4,283","-1,343",-481,"-8,812"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,External Brokerage,"1,126",185,0,"1,238",588,0,370,0,940,295,105,"1,934"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,"-6,258","-1,028",0,"-6,879","-3,268",0,"-2,054",0,"-5,224","-1,637",-586,"-10,746"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,Gross Net Premium,0,0,-427,0,"-2,181","-2,859",0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,External Brokerage,0,0,94,0,479,628,0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,Gross Gross Premium,0,0,-520,0,"-2,659","-3,487",0,0,0,0,0,0
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Net Premium,"-12,276",-72,"-7,991","-1,171","-1,711","-4,263","-3,191",-599,"-7,930","-8,502","-13,495","-11,928"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,External Brokerage,"2,695",16,"1,754",257,376,936,700,132,"1,741","1,866","2,962","2,618"
YOA_2024,623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-14,971",-88,"-9,745","-1,428","-2,086","-5,199","-3,891",-731,"-9,670","-10,368","-16,458","-14,546"
YOA_2024,623,6107,768,TMB Large Risk Cyber,Open Market,USD,Gross Net Premium,0,"-65,384",0,0,"-14,140",0,"-32,385","-41,478","-25,360","-47,133","-49,619",0
YOA_2024,623,6107,768,TMB Large Risk Cyber,Open Market,USD,External Brokerage,0,"3,441",0,0,744,0,"1,704","2,183","1,335","2,481","2,612",0
YOA_2024,623,6107,768,TMB Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,"-68,825",0,0,"-14,884",0,"-34,089","-43,661","-26,695","-49,614","-52,230",0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Delegated,EUR,Gross Net Premium,0,0,0,"-4,748",0,0,0,0,0,0,0,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Delegated,EUR,External Brokerage,0,0,0,"2,286",0,0,0,0,0,0,0,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Delegated,EUR,Gross Gross Premium,0,0,0,"-7,034",0,0,0,0,0,0,0,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,-0,-0,-0,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,0,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,-0,-0,-1,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,Gross Net Premium,0,0,"-16,036",0,0,0,0,0,0,0,"-15,507",0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,External Brokerage,0,0,"1,861",0,0,0,0,0,0,0,"1,800",0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,Gross Gross Premium,0,0,"-17,897",0,0,0,0,0,0,0,"-17,306",0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Net Premium,0,0,0,"-39,444",0,0,-940,"-65,974","-5,722","-5,858","-2,929",0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,External Brokerage,0,0,0,"4,578",0,0,109,"7,658",664,680,340,0
YOA_2024,623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,0,0,"-44,022",0,0,"-1,049","-73,631","-6,386","-6,538","-3,269",0
YOA_2024,623,6107,510,Fast Follow Cyber,Delegated,USD,Gross Net Premium,0,0,0,0,"-11,134",0,0,0,0,0,0,0
YOA_2024,623,6107,510,Fast Follow Cyber,Delegated,USD,External Brokerage,0,0,0,0,"3,613",0,0,0,0,0,0,0
YOA_2024,623,6107,510,Fast Follow Cyber,Delegated,USD,Gross Gross Premium,0,0,0,0,"-14,747",0,0,0,0,0,0,0
YOA_2024,2623,6107,721,TMB UK Info Sec,Delegated,USD,Gross Net Premium,"-99,792",0,0,0,0,0,"-144,698",0,0,0,0,"-960,468"
YOA_2024,2623,6107,721,TMB UK Info Sec,Delegated,USD,External Brokerage,"31,513",0,0,0,0,0,"45,694",0,0,0,0,"303,306"
YOA_2024,2623,6107,721,TMB UK Info Sec,Delegated,USD,Gross Gross Premium,"-131,305",0,0,0,0,0,"-190,393",0,0,0,0,"-1,263,773"
YOA_2024,2623,6107,721,TMB UK Info Sec,Open Market,USD,Gross Net Premium,"-79,552","-60,788","-122,335","-156,574","-490,672","-203,474","-492,112","-148,932","-149,920","-465,640","-525,499","-487,941"
YOA_2024,2623,6107,721,TMB UK Info Sec,Open Market,USD,External Brokerage,"11,677","8,923","17,957","22,983","72,025","29,868","72,237","21,862","22,007","68,351","77,137","71,624"
YOA_2024,2623,6107,721,TMB UK Info Sec,Open Market,USD,Gross Gross Premium,"-91,230","-69,711","-140,292","-179,558","-562,698","-233,342","-564,349","-170,793","-171,927","-533,991","-602,637","-559,565"
YOA_2024,2623,6107,737,BBR Services (exc PE),Delegated,USD,Gross Net Premium,"-205,821","-270,362",0,0,0,0,0,0,"-15,253","-19,604",0,"-15,381"
YOA_2024,2623,6107,737,BBR Services (exc PE),Delegated,USD,External Brokerage,"64,746","85,050",0,0,0,0,0,0,"4,798","6,167",0,"4,839"
YOA_2024,2623,6107,737,BBR Services (exc PE),Delegated,USD,Gross Gross Premium,"-270,567","-355,412",0,0,0,0,0,0,"-20,051","-25,771",0,"-20,220"
YOA_2024,2623,6107,737,BBR Services (exc PE),Open Market,USD,Gross Net Premium,"-23,436","-13,651","-1,262","-13,111","-22,412","-3,719","-133,282","-18,011","-45,739","-92,149","-41,918","-75,200"
YOA_2024,2623,6107,737,BBR Services (exc PE),Open Market,USD,External Brokerage,"3,815","2,222",206,"2,134","3,649",605,"21,697","2,932","7,446","15,001","6,824","12,242"
YOA_2024,2623,6107,737,BBR Services (exc PE),Open Market,USD,Gross Gross Premium,"-27,251","-15,873","-1,468","-15,246","-26,061","-4,324","-154,979","-20,943","-53,185","-107,150","-48,742","-87,442"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,GBP,Gross Net Premium,"-51,107",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,GBP,External Brokerage,"19,875",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,GBP,Gross Gross Premium,"-70,982",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,EUR,Gross Net Premium,"-15,608",0,0,"-4,631","-2,547","-2,984",0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,EUR,External Brokerage,"6,070",0,0,"1,801",991,"1,161",0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,EUR,Gross Gross Premium,"-21,678",0,0,"-6,432","-3,538","-4,145",0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,CAD,Gross Net Premium,"-74,610",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,CAD,External Brokerage,"29,015",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,CAD,Gross Gross Premium,"-103,625",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,USD,Gross Net Premium,0,0,0,"-11,595",0,0,0,0,-310,-860,-620,"-1,029"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,USD,External Brokerage,0,0,0,"4,509",0,0,0,0,121,334,241,400
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Delegated,USD,Gross Gross Premium,0,0,0,"-16,104",0,0,0,0,-431,"-1,195",-861,"-1,429"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,GBP,Gross Net Premium,"-3,604","-4,803","-4,877","-12,096","-4,316","-7,082","-8,802",0,"-2,761","-11,545","-2,908","-8,257"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,GBP,External Brokerage,791,"1,054","1,071","2,655",947,"1,555","1,932",0,606,"2,534",638,"1,813"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,GBP,Gross Gross Premium,"-4,396","-5,857","-5,948","-14,752","-5,263","-8,636","-10,735",0,"-3,367","-14,079","-3,547","-10,070"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Net Premium,"-5,005",-823,0,"-5,498","-2,614",0,"-1,643",0,"-5,488","-2,381",-523,"-4,738"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,EUR,External Brokerage,"1,099",181,0,"1,207",574,0,361,0,"1,205",523,115,"1,040"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Gross Premium,"-6,104","-1,003",0,"-6,705","-3,188",0,"-2,003",0,"-6,693","-2,904",-638,"-5,778"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,CAD,Gross Net Premium,0,0,-416,0,"-2,127","-2,789",0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,CAD,External Brokerage,0,0,91,0,467,612,0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,CAD,Gross Gross Premium,0,0,-508,0,"-2,594","-3,401",0,0,0,0,0,0
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,USD,Gross Net Premium,"-9,876",-71,"-7,794",0,"-1,669","-3,458","-2,569",0,"-8,229","-8,990","-16,347","-16,997"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,USD,External Brokerage,"2,168",15,"1,711",0,366,759,564,0,"1,806","1,973","3,588","3,731"
YOA_2024,2623,6107,742,BBR Services Int (Exc PE),Open Market,USD,Gross Gross Premium,"-12,043",-86,"-9,505",0,"-2,035","-4,217","-3,132",0,"-10,035","-10,964","-19,935","-20,728"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,GBP,Gross Net Premium,0,"-44,641",0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,GBP,External Brokerage,0,"12,591",0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,GBP,Gross Gross Premium,0,"-57,232",0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,USD,Gross Net Premium,"-294,823","-24,541",0,0,0,0,"-36,050",0,"-112,227",0,"-166,115","-29,626"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,USD,External Brokerage,"83,155","6,922",0,0,0,0,"10,168",0,"31,654",0,"46,853","8,356"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,USD,Gross Gross Premium,"-377,978","-31,462",0,0,0,0,"-46,218",0,"-143,881",0,"-212,968","-37,982"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,GBP,Gross Net Premium,"-80,718","-33,474","-99,200","-56,579","-122,106","-84,022","-122,037","-10,937","-203,656","-47,311","-280,415","-155,811"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,GBP,External Brokerage,"10,324","4,281","12,688","7,237","15,618","10,747","15,609","1,399","26,048","6,051","35,866","19,929"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,GBP,Gross Gross Premium,"-91,042","-37,756","-111,888","-63,815","-137,724","-94,769","-137,646","-12,336","-229,704","-53,363","-316,282","-175,740"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Net Premium,"-102,409",-252,"-113,420","-194,295","-9,061","-92,326","-99,352","-7,020","-13,316","-64,235","-125,842","-73,703"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,EUR,External Brokerage,"13,099",32,"14,507","24,851","1,159","11,809","12,707",898,"1,703","8,216","16,096","9,427"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Gross Premium,"-115,507",-284,"-127,927","-219,146","-10,220","-104,135","-112,059","-7,918","-15,019","-72,451","-141,937","-83,130"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,CAD,Gross Net Premium,0,"-13,983",0,"-30,000","-82,960","-22,045","-58,378",0,"-33,586","-11,735","-25,195","-18,323"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,CAD,External Brokerage,0,"1,789",0,"3,837","10,611","2,820","7,467",0,"4,296","1,501","3,223","2,344"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,CAD,Gross Gross Premium,0,"-15,772",0,"-33,837","-93,571","-24,865","-65,845",0,"-37,881","-13,236","-28,417","-20,667"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Net Premium,"-269,146","-137,690","-267,975","-364,571","-312,432","-295,004","-616,590","-180,472","-197,353","-577,509","-319,145","-332,143"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,USD,External Brokerage,"34,425","17,611","34,275","46,630","39,961","37,732","78,865","23,083","25,242","73,866","40,820","42,483"
YOA_2024,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Gross Premium,"-303,571","-155,301","-302,250","-411,201","-352,393","-332,736","-695,455","-203,556","-222,595","-651,375","-359,965","-374,626"
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Delegated,USD,Gross Net Premium,"-542,619","-712,774",0,0,0,0,0,0,-0,-0,-0,-0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Delegated,USD,External Brokerage,"170,695","224,222",0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Delegated,USD,Gross Gross Premium,"-713,314","-936,995",0,0,0,0,0,0,-0,-0,-0,-0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,GBP,Gross Net Premium,"-1,139",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,GBP,External Brokerage,201,0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,GBP,Gross Gross Premium,"-1,341",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,EUR,Gross Net Premium,0,0,0,0,"-1,380",0,0,0,0,"-7,486",0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,EUR,External Brokerage,0,0,0,0,244,0,0,0,0,"1,321",0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,0,0,0,0,"-1,624",0,0,0,0,"-8,808",0,0
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,Gross Net Premium,"-61,966","-35,989","-6,345","-52,838","-57,122","-15,463","-355,365","-47,483","-140,723","-270,688","-128,969","-189,901"
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,External Brokerage,"10,935","6,351","1,120","9,324","10,080","2,729","62,711","8,379","24,834","47,768","22,759","33,512"
YOA_2024,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-72,901","-42,340","-7,464","-62,162","-67,202","-18,191","-418,076","-55,863","-165,557","-318,456","-151,728","-223,413"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,Gross Net Premium,"-134,737",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,External Brokerage,"52,398",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,Gross Gross Premium,"-187,135",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,Gross Net Premium,"-41,149",0,0,0,"-12,272","-7,868",0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,External Brokerage,"16,002",0,0,0,"4,772","3,060",0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,Gross Gross Premium,"-57,151",0,0,0,"-17,045","-10,928",0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,CAD,Gross Net Premium,"-196,699",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,CAD,External Brokerage,"76,494",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,CAD,Gross Gross Premium,"-273,194",0,0,0,0,0,0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,Gross Net Premium,0,0,0,"-14,969",0,0,0,0,-410,"-1,022",-819,"-1,907"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,External Brokerage,0,0,0,"5,821",0,0,0,0,160,397,319,742
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,Gross Gross Premium,0,0,0,"-20,790",0,0,0,0,-570,"-1,419","-1,138","-2,649"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,Gross Net Premium,"-8,363","-6,079","-15,049","-37,194","-15,529","-18,983","-22,707",-15,"-2,419","-31,382","-6,653","-25,570"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,External Brokerage,"1,836","1,334","3,303","8,164","3,409","4,167","4,984",3,531,"6,889","1,460","5,613"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,Gross Gross Premium,"-10,199","-7,413","-18,353","-45,358","-18,937","-23,150","-27,691",-18,"-2,950","-38,271","-8,114","-31,183"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Net Premium,"-13,195","-2,169",0,"-14,505","-6,891",0,"-4,331",0,"-11,014","-3,453","-1,236","-22,659"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,External Brokerage,"2,896",476,0,"3,184","1,513",0,951,0,"2,418",758,271,"4,974"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,"-16,091","-2,645",0,"-17,689","-8,404",0,"-5,282",0,"-13,432","-4,210","-1,507","-27,633"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,Gross Net Premium,0,0,"-1,097",0,"-5,607","-7,352",0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,External Brokerage,0,0,241,0,"1,231","1,614",0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,Gross Gross Premium,0,0,"-1,338",0,"-6,838","-8,966",0,0,0,0,0,0
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Net Premium,"-31,568",-186,"-20,549","-3,011","-4,399","-10,962","-8,205","-1,541","-20,391","-21,862","-34,702","-30,671"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,External Brokerage,"6,930",41,"4,511",661,966,"2,406","1,801",338,"4,476","4,799","7,618","6,733"
YOA_2024,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-38,497",-227,"-25,059","-3,672","-5,365","-13,368","-10,006","-1,879","-24,867","-26,661","-42,320","-37,403"
YOA_2024,2623,6107,768,TMB Large Risk Cyber,Open Market,USD,Gross Net Premium,0,"-168,129",0,0,"-36,359",0,"-83,275","-106,657","-65,211","-121,199","-127,591",0
YOA_2024,2623,6107,768,TMB Large Risk Cyber,Open Market,USD,External Brokerage,0,"8,849",0,0,"1,914",0,"4,383","5,614","3,432","6,379","6,715",0
YOA_2024,2623,6107,768,TMB Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,"-176,978",0,0,"-38,273",0,"-87,657","-112,270","-68,643","-127,578","-134,307",0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Delegated,EUR,Gross Net Premium,0,0,0,"-12,209",0,0,0,0,0,0,0,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Delegated,EUR,External Brokerage,0,0,0,"5,878",0,0,0,0,0,0,0,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Delegated,EUR,Gross Gross Premium,0,0,0,"-18,087",0,0,0,0,0,0,0,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,-0,-0,-1,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,External Brokerage,0,0,0,0,0,0,0,0,0,0,1,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,-0,-0,-2,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,Gross Net Premium,0,0,"-41,234",0,0,0,0,0,0,0,"-39,874",0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,External Brokerage,0,0,"4,786",0,0,0,0,0,0,0,"4,628",0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,Gross Gross Premium,0,0,"-46,020",0,0,0,0,0,0,0,"-44,502",0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Net Premium,0,0,0,"-101,427",0,0,"-2,417","-169,646","-14,713","-15,064","-7,532",0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,External Brokerage,0,0,0,"11,773",0,0,281,"19,691","1,708","1,749",874,0
YOA_2024,2623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,0,0,"-113,200",0,0,"-2,698","-189,338","-16,421","-16,813","-8,406",0
YOA_2024,2623,6107,510,Fast Follow Cyber,Delegated,USD,Gross Net Premium,0,0,0,0,"-28,630",0,0,0,0,0,0,0
YOA_2024,2623,6107,510,Fast Follow Cyber,Delegated,USD,External Brokerage,0,0,0,0,"9,291",0,0,0,0,0,0,0
YOA_2024,2623,6107,510,Fast Follow Cyber,Delegated,USD,Gross Gross Premium,0,0,0,0,"-37,921",0,0,0,0,0,0,0
YOA_2024,3623,6107,723,BUSA TMB PE US Info Sec,Open Market,USD,Gross Net Premium,"-362,700","-171,296","-269,766","-272,927","-272,156","-294,082","-460,973","-203,825","-72,495","-43,643","-13,832","-46,018"
YOA_2024,3623,6107,723,BUSA TMB PE US Info Sec,Open Market,USD,External Brokerage,"90,675","42,824","67,441","68,232","68,039","73,521","115,243","50,956","18,124","10,911","3,458","11,504"
YOA_2024,3623,6107,723,BUSA TMB PE US Info Sec,Open Market,USD,Gross Gross Premium,"-453,375","-214,120","-337,207","-341,158","-340,195","-367,603","-576,216","-254,781","-90,619","-54,554","-17,290","-57,522"
YOA_2024,3623,6107,714,BUSA TMB US Info Sec,Open Market,USD,Gross Net Premium,"-507,927","-462,297","-754,917","-922,237","-753,554","-851,068","-1,116,628","-526,889","-1,572,714","-1,481,512","-959,264","-998,354"
YOA_2024,3623,6107,714,BUSA TMB US Info Sec,Open Market,USD,External Brokerage,"53,939","49,094","80,168","97,937","80,023","90,379","118,580","55,953","167,014","157,329","101,869","106,020"
YOA_2024,3623,6107,714,BUSA TMB US Info Sec,Open Market,USD,Gross Gross Premium,"-561,866","-511,391","-835,085","-1,020,174","-833,577","-941,447","-1,235,208","-582,842","-1,739,728","-1,638,840","-1,061,132","-1,104,374"
YOA_2024,3623,6107,732,BUSA BBR Services MM,Open Market,USD,Gross Net Premium,"-290,829","-152,367","-282,544","-368,114","-259,690","-335,185","-540,621","-263,676","-332,058","-469,440","-267,909","-297,621"
YOA_2024,3623,6107,732,BUSA BBR Services MM,Open Market,USD,External Brokerage,"52,224","27,360","50,736","66,102","46,632","60,189","97,079","47,348","59,627","84,297","48,108","53,444"
